source,ingredient_id,token_id,token,label
gk,4657,0,2,QUANTITY
gk,4657,1,cups,UNIT
gk,4657,2,milk,NAME
gk,4657,3,",",O
gk,4657,4,scalded,O
gk,4657,5,and,O
gk,4657,6,still,O
gk,4657,7,hot,TEMP
gk,4658,0,1,QUANTITY
gk,4658,1,large,SIZE
gk,4658,2,egg,NAME
gk,4658,3,white,NAME
gk,4659,0,1,QUANTITY
gk,4659,1,cup,UNIT
gk,4659,2,coarse,O
gk,4659,3,fresh,DF
gk,4659,4,breadcrumb,O
gk,4660,0,1,QUANTITY
gk,4660,1,bag,UNIT
gk,4660,2,frozen,TEMP
gk,4660,3,French-cut,O
gk,4660,4,green,NAME
gk,4660,5,beans,NAME
gk,4661,0,1,QUANTITY
gk,4661,1,teaspoon,UNIT
gk,4661,2,fresh,DF
gk,4661,3,coarse,O
gk,4661,4,ground,STATE
gk,4661,5,black,NAME
gk,4661,6,pepper,NAME
gk,4662,0,1/4,QUANTITY
gk,4662,1,cup,UNIT
gk,4662,2,low-fat,STATE
gk,4662,3,Greek,NAME
gk,4662,4,yogurt,NAME
gk,4663,0,8,QUANTITY
gk,4663,1,slices,UNIT
gk,4663,2,French,NAME
gk,4663,3,bread,NAME
gk,4663,4,",",O
gk,4663,5,1-inch,O
gk,4663,6,thick,O
gk,4664,0,1,QUANTITY
gk,4664,1,cm,UNIT
gk,4664,2,fresh,DF
gk,4664,3,galangal,NAME
gk,4664,4,root,NAME
gk,4664,5,-LRB-,O
gk,4664,6,optional,O
gk,4664,7,-RRB-,O
gk,4665,0,1,QUANTITY
gk,4665,1,small,SIZE
gk,4665,2,green,NAME
gk,4665,3,bell,NAME
gk,4665,4,pepper,NAME
gk,4665,5,",",O
gk,4665,6,diced,STATE
gk,4665,7,in,O
gk,4665,8,1/2,O
gk,4665,9,inch,O
gk,4665,10,pieces,O
gk,4666,0,granulated,STATE
gk,4666,1,sugar,NAME
gk,4666,2,",",O
gk,4666,3,for,O
gk,4666,4,souffle,O
gk,4666,5,mold,O
gk,4667,0,whipped,NAME
gk,4667,1,cream,NAME
gk,4668,0,melted,STATE
gk,4668,1,butter,NAME
gk,4669,0,confectioners,NAME
gk,4669,1,',O
gk,4669,2,sugar,NAME
gk,4670,0,cold,TEMP
gk,4670,1,water,NAME
gk,4671,0,1/4,QUANTITY
gk,4671,1,teaspoon,UNIT
gk,4671,2,fresh,DF
gk,4671,3,coarse,O
gk,4671,4,ground,STATE
gk,4671,5,black,NAME
gk,4671,6,pepper,NAME
gk,4672,0,1/2,QUANTITY
gk,4672,1,cup,UNIT
gk,4672,2,green,NAME
gk,4672,3,pepper,NAME
gk,4672,4,",",O
gk,4672,5,diced,STATE
gk,4673,0,1,QUANTITY
gk,4673,1,tablespoon,UNIT
gk,4673,2,white,NAME
gk,4673,3,onion,NAME
gk,4673,4,",",O
gk,4673,5,diced,STATE
gk,4674,0,1/3,QUANTITY
gk,4674,1,cup,UNIT
gk,4674,2,diced,STATE
gk,4674,3,green,NAME
gk,4674,4,onion,NAME
gk,4675,0,prepared,O
gk,4675,1,horseradish,NAME
gk,4676,0,1,QUANTITY
gk,4676,1,large,SIZE
gk,4676,2,sweet,NAME
gk,4676,3,potato,NAME
gk,4677,0,1/2,QUANTITY
gk,4677,1,cup,UNIT
gk,4677,2,fresh,DF
gk,4677,3,soft,NAME
gk,4677,4,white,NAME
gk,4677,5,breadcrumb,NAME
gk,4678,0,1,QUANTITY
gk,4678,1,cup,UNIT
gk,4678,2,plain,O
gk,4678,3,low-fat,STATE
gk,4678,4,yogurt,NAME
gk,4679,0,1,QUANTITY
gk,4679,1,large,SIZE
gk,4679,2,red,NAME
gk,4679,3,onion,NAME
gk,4679,4,",",O
gk,4679,5,cut,STATE
gk,4679,6,into,O
gk,4679,7,narrow,O
gk,4679,8,wedges,O
gk,4680,0,3/4,QUANTITY
gk,4680,1,cup,UNIT
gk,4680,2,brown,NAME
gk,4680,3,sugar,NAME
gk,4680,4,",",O
gk,4680,5,lightly,O
gk,4680,6,packed,STATE
gk,4681,0,1,QUANTITY
gk,4681,1,dash,UNIT
gk,4681,2,good,O
gk,4681,3,olive,NAME
gk,4681,4,oil,NAME
gk,4682,0,3/4,QUANTITY
gk,4682,1,cup,UNIT
gk,4682,2,dry,DF
gk,4682,3,white,NAME
gk,4682,4,wine,NAME
gk,4683,0,shredded,STATE
gk,4683,1,lettuce,NAME
gk,4684,0,1,QUANTITY
gk,4684,1,onion,NAME
gk,4684,2,",",O
gk,4684,3,diced,STATE
gk,4684,4,fine,O
gk,4685,0,hot,TEMP
gk,4685,1,chili,NAME
gk,4685,2,-LRB-,O
gk,4685,3,optional,O
gk,4685,4,-RRB-,O
gk,4686,0,1,QUANTITY
gk,4686,1,large,SIZE
gk,4686,2,jalapeno,NAME
gk,4686,3,pepper,NAME
gk,4687,0,hot,TEMP
gk,4687,1,sauce,NAME
gk,4687,2,-LRB-,O
gk,4687,3,optional,O
gk,4687,4,-RRB-,O
gk,4688,0,fresh,DF
gk,4688,1,edible,NAME
gk,4688,2,flower,NAME
gk,4688,3,",",O
gk,4688,4,for,O
gk,4688,5,garnish,O
gk,4689,0,1,QUANTITY
gk,4689,1,cup,UNIT
gk,4689,2,Italian,NAME
gk,4689,3,pastina,NAME
gk,4689,4,",",O
gk,4689,5,uncooked,STATE
gk,4690,0,Mexican,NAME
gk,4690,1,blend,NAME
gk,4690,2,cheese,NAME
gk,4691,0,1-3,QUANTITY
gk,4691,1,long,SIZE
gk,4691,2,green,NAME
gk,4691,3,onion,NAME
gk,4692,0,assorted,NAME
gk,4692,1,cracker,NAME
gk,4693,0,2,QUANTITY
gk,4693,1,large,SIZE
gk,4693,2,sweet,NAME
gk,4693,3,red,NAME
gk,4693,4,peppers,NAME
gk,4693,5,",",O
gk,4693,6,cut,STATE
gk,4693,7,into,O
gk,4693,8,1 1/2,O
gk,4693,9,-,O
gk,4693,10,inch,O
gk,4693,11,pieces,O
gk,4694,0,1/2,QUANTITY
gk,4694,1,cup,UNIT
gk,4694,2,white,NAME
gk,4694,3,wine,NAME
gk,4694,4,",",O
gk,4694,5,preferably,O
gk,4694,6,semi-dry,O
gk,4695,0,1,QUANTITY
gk,4695,1,lb,UNIT
gk,4695,2,fresh,DF
gk,4695,3,ricotta,NAME
gk,4695,4,cheese,NAME
gk,4696,0,4,QUANTITY
gk,4696,1,teaspoons,UNIT
gk,4696,2,garlic,NAME
gk,4696,3,",",O
gk,4696,4,chopped,STATE
gk,4697,0,1,QUANTITY
gk,4697,1,pinch,UNIT
gk,4697,2,hot,TEMP
gk,4697,3,red,NAME
gk,4697,4,pepper,NAME
gk,4697,5,flakes,NAME
gk,4697,6,-LRB-,O
gk,4697,7,optional,O
gk,4697,8,-RRB-,O
gk,4698,0,2,QUANTITY
gk,4698,1,cups,UNIT
gk,4698,2,thinly,O
gk,4698,3,sliced,STATE
gk,4698,4,red,NAME
gk,4698,5,onions,NAME
gk,4699,0,2 1/2,QUANTITY
gk,4699,1,teaspoons,UNIT
gk,4699,2,allspice,NAME
gk,4700,0,4,QUANTITY
gk,4700,1,teaspoons,UNIT
gk,4700,2,flour,NAME
gk,4700,3,",",O
gk,4700,4,all-purpose,NAME
gk,4701,0,1/4,QUANTITY
gk,4701,1,cup,UNIT
gk,4701,2,raisins,NAME
gk,4701,3,-LRB-,O
gk,4701,4,optional,O
gk,4701,5,-RRB-,O
gk,4702,0,450,QUANTITY
gk,4702,1,g,UNIT
gk,4702,2,lean,O
gk,4702,3,ground,STATE
gk,4702,4,beef,NAME
gk,4702,5,or,O
gk,4702,6,450,O
gk,4702,7,g,O
gk,4702,8,use,O
gk,4702,9,lamb,O
gk,4703,0,8,QUANTITY
gk,4703,1,slices,UNIT
gk,4703,2,ciabatta,NAME
gk,4704,0,2,QUANTITY
gk,4704,1,tablespoons,UNIT
gk,4704,2,chopped,STATE
gk,4704,3,hazelnuts,NAME
gk,4704,4,-LRB-,O
gk,4704,5,filberts,O
gk,4704,6,-RRB-,O
gk,4705,0,3,QUANTITY
gk,4705,1,hot,TEMP
gk,4705,2,red,NAME
gk,4705,3,chili,NAME
gk,4705,4,peppers,NAME
gk,4705,5,",",O
gk,4705,6,seeds,O
gk,4705,7,discarded,O
gk,4705,8,",",O
gk,4705,9,finely,O
gk,4705,10,chopped,STATE
gk,4706,0,1 1/2,QUANTITY
gk,4706,1,tablespoons,UNIT
gk,4706,2,cognac,NAME
gk,4707,0,22,QUANTITY
gk,4707,1,ounces,UNIT
gk,4707,2,grilled,STATE
gk,4707,3,chicken,NAME
gk,4707,4,breast,NAME
gk,4707,5,strips,O
gk,4707,6,-LRB-,O
gk,4707,7,Frozen,TEMP
gk,4707,8,-RRB-,O
gk,4708,0,3,QUANTITY
gk,4708,1,cups,UNIT
gk,4708,2,butter,NAME
gk,4708,3,",",O
gk,4708,4,softened,STATE
gk,4709,0,3,QUANTITY
gk,4709,1,tablespoons,UNIT
gk,4709,2,onions,NAME
gk,4709,3,",",O
gk,4709,4,chopped,STATE
gk,4710,0,3,QUANTITY
gk,4710,1,cups,UNIT
gk,4710,2,quinoa,NAME
gk,4710,3,-LRB-,O
gk,4710,4,about,O
gk,4710,5,2/3,O
gk,4710,6,cup,O
gk,4710,7,uncooked,O
gk,4710,8,will,O
gk,4710,9,yield,O
gk,4710,10,this,O
gk,4710,11,amount,O
gk,4710,12,",",O
gk,4710,13,use,O
gk,4710,14,1-1/3,O
gk,4710,15,cups,O
gk,4710,16,of,O
gk,4710,17,water,O
gk,4710,18,-RRB-,O
gk,4711,0,1 1/2,QUANTITY
gk,4711,1,cups,UNIT
gk,4711,2,onions,NAME
gk,4711,3,-LRB-,O
gk,4711,4,diced,STATE
gk,4711,5,-RRB-,O
gk,4712,0,1-2,QUANTITY
gk,4712,1,fresh,DF
gk,4712,2,chili,NAME
gk,4712,3,pepper,NAME
gk,4712,4,",",O
gk,4712,5,seeds,O
gk,4712,6,removed,O
gk,4712,7,",",O
gk,4712,8,finely,O
gk,4712,9,chopped,STATE
gk,4713,0,6,QUANTITY
gk,4713,1,tangerine,NAME
gk,4713,2,peel,NAME
gk,4713,3,-LRB-,O
gk,4713,4,from,O
gk,4713,5,6,O
gk,4713,6,tangerines,O
gk,4713,7,-RRB-,O
gk,4714,0,1,QUANTITY
gk,4714,1,sheet,UNIT
gk,4714,2,nori,NAME
gk,4714,3,",",O
gk,4714,4,cut,STATE
gk,4714,5,into,O
gk,4714,6,strips,O
gk,4714,7,-LRB-,O
gk,4714,8,optional,O
gk,4714,9,-RRB-,O
gk,4715,0,2,QUANTITY
gk,4715,1,cloves,UNIT
gk,4715,2,garlic,NAME
gk,4715,3,",",O
gk,4715,4,chopped,STATE
gk,4716,0,1,QUANTITY
gk,4716,1,cup,UNIT
gk,4716,2,mixed,NAME
gk,4716,3,peel,O
gk,4717,0,2,QUANTITY
gk,4717,1,fluid,UNIT
gk,4717,2,ounces,UNIT
gk,4717,3,kirsch,NAME
gk,4717,4,",",O
gk,4717,5,heated,TEMP
gk,4718,0,hot,TEMP
gk,4718,1,pepper,NAME
gk,4718,2,flakes,NAME
gk,4718,3,-LRB-,O
gk,4718,4,optional,O
gk,4718,5,-RRB-,O
gk,4719,0,1 1/2,QUANTITY
gk,4719,1,cups,UNIT
gk,4719,2,ghee,NAME
gk,4720,0,14,QUANTITY
gk,4720,1,cups,UNIT
gk,4720,2,fresh,DF
gk,4720,3,sliced,STATE
gk,4720,4,peaches,NAME
gk,4720,5,",",O
gk,4720,6,with,O
gk,4720,7,juice,NAME
gk,4720,8,-LRB-,O
gk,4720,9,skins,O
gk,4720,10,removed,O
gk,4720,11,-RRB-,O
gk,4721,0,3,QUANTITY
gk,4721,1,tablespoons,UNIT
gk,4721,2,butter,NAME
gk,4721,3,",",O
gk,4721,4,divided,STATE
gk,4722,0,1 1/2,QUANTITY
gk,4722,1,cups,UNIT
gk,4722,2,carrots,NAME
gk,4722,3,",",O
gk,4722,4,chopped,STATE
gk,4723,0,1 1/2,QUANTITY
gk,4723,1,cups,UNIT
gk,4723,2,white,NAME
gk,4723,3,onions,NAME
gk,4723,4,-LRB-,O
gk,4723,5,diced,STATE
gk,4723,6,-RRB-,O
gk,4724,0,6,QUANTITY
gk,4724,1,ounces,UNIT
gk,4724,2,artichoke,NAME
gk,4724,3,bottoms,NAME
gk,4724,4,",",O
gk,4724,5,canned,STATE
gk,4725,0,2,QUANTITY
gk,4725,1,tablespoons,UNIT
gk,4725,2,cognac,NAME
gk,4726,0,1,QUANTITY
gk,4726,1,teaspoon,UNIT
gk,4726,2,white,NAME
gk,4726,3,lentils,NAME
gk,4726,4,-LRB-,O
gk,4726,5,white,O
gk,4726,6,urad,O
gk,4726,7,dal,O
gk,4726,8,-RRB-,O
gk,4727,0,34,QUANTITY
gk,4727,1,cups,UNIT
gk,4727,2,feta,NAME
gk,4727,3,cheese,NAME
gk,4727,4,-LRB-,O
gk,4727,5,crumbled,STATE
gk,4727,6,-RRB-,O
gk,4728,0,1,QUANTITY
gk,4728,1,tablespoon,UNIT
gk,4728,2,chives,NAME
gk,4728,3,-LRB-,O
gk,4728,4,chopped,STATE
gk,4728,5,-RRB-,O
gk,4729,0,1,QUANTITY
gk,4729,1,package,UNIT
gk,4729,2,cranberries,NAME
gk,4729,3,-LRB-,O
gk,4729,4,fresh,DF
gk,4729,5,or,O
gk,4729,6,frozen,TEMP
gk,4729,7,-RRB-,O
gk,4730,0,2,QUANTITY
gk,4730,1,tablespoons,UNIT
gk,4730,2,fresh,DF
gk,4730,3,ginger,NAME
gk,4730,4,-LRB-,O
gk,4730,5,cut,STATE
gk,4730,6,in,O
gk,4730,7,large,SIZE
gk,4730,8,slices,UNIT
gk,4730,9,",",O
gk,4730,10,take,O
gk,4730,11,out,O
gk,4730,12,later,O
gk,4730,13,-RRB-,O
gk,4731,0,2,QUANTITY
gk,4731,1,teaspoons,UNIT
gk,4731,2,garlic,NAME
gk,4731,3,",",O
gk,4731,4,chopped,STATE
gk,4732,0,4,QUANTITY
gk,4732,1,chipotle,NAME
gk,4732,2,peppers,NAME
gk,4732,3,-LRB-,O
gk,4732,4,rinsed,STATE
gk,4732,5,",",O
gk,4732,6,seeds,O
gk,4732,7,removed,O
gk,4732,8,-RRB-,O
gk,4733,0,1,QUANTITY
gk,4733,1,small,SIZE
gk,4733,2,eggplant,NAME
gk,4733,3,",",O
gk,4733,4,cut,STATE
gk,4733,5,into,O
gk,4733,6,5,O
gk,4733,7,slices,O
gk,4733,8,lengthwise,O
gk,4734,0,2,QUANTITY
gk,4734,1,tablespoons,UNIT
gk,4734,2,onions,NAME
gk,4734,3,",",O
gk,4734,4,chopped,STATE
gk,4734,5,-LRB-,O
gk,4734,6,and-or,O
gk,4734,7,2,O
gk,4734,8,crushed,O
gk,4734,9,garlic,O
gk,4734,10,cloves,O
gk,4734,11,-RRB-,O
gk,4735,0,2-3,QUANTITY
gk,4735,1,cups,UNIT
gk,4735,2,rice,NAME
gk,4735,3,",",O
gk,4735,4,cooked,STATE
gk,4735,5,-LRB-,O
gk,4735,6,hot,TEMP
gk,4735,7,-RRB-,O
gk,4736,0,2 1/2,QUANTITY
gk,4736,1,cups,UNIT
gk,4736,2,flour,NAME
gk,4736,3,",",O
gk,4736,4,sifted,STATE
gk,4737,0,8,QUANTITY
gk,4737,1,slices,UNIT
gk,4737,2,ham,NAME
gk,4737,3,",",O
gk,4737,4,thin,O
gk,4737,5,slices,UNIT
gk,4738,0,8,QUANTITY
gk,4738,1,figs,NAME
gk,4738,2,-LRB-,O
gk,4738,3,fresh,DF
gk,4738,4,or,O
gk,4738,5,dried,O
gk,4738,6,-RRB-,O
gk,4739,0,1,QUANTITY
gk,4739,1,large,SIZE
gk,4739,2,tomatoes,NAME
gk,4739,3,",",O
gk,4739,4,peeled,STATE
gk,4739,5,",",O
gk,4739,6,seeds,O
gk,4739,7,removed,O
gk,4739,8,",",O
gk,4739,9,finely,O
gk,4739,10,chopped,STATE
gk,4740,0,4,QUANTITY
gk,4740,1,medium,SIZE
gk,4740,2,tomatoes,NAME
gk,4740,3,",",O
gk,4740,4,cut,O
gk,4740,5,into,O
gk,4740,6,1/4-inch-thick,O
gk,4740,7,slices,O
gk,4740,8,-LRB-,O
gk,4740,9,about,O
gk,4740,10,2,O
gk,4740,11,pounds,O
gk,4740,12,-RRB-,O
gk,4741,0,2,QUANTITY
gk,4741,1,tablespoons,UNIT
gk,4741,2,parsley,NAME
gk,4741,3,",",O
gk,4741,4,chopped,STATE
gk,4742,0,1 1/2,QUANTITY
gk,4742,1,cups,UNIT
gk,4742,2,freshly,DF
gk,4742,3,cooked,STATE
gk,4742,4,light,DF
gk,4742,5,red,NAME
gk,4742,6,kidney,NAME
gk,4742,7,beans,NAME
gk,4742,8,-LRB-,O
gk,4742,9,save,O
gk,4742,10,some,O
gk,4742,11,of,O
gk,4742,12,the,O
gk,4742,13,cooking,O
gk,4742,14,liquid,O
gk,4742,15,-RRB-,O
gk,4743,0,2,QUANTITY
gk,4743,1,ounces,UNIT
gk,4743,2,fresh,DF
gk,4743,3,snow,O
gk,4743,4,peas,NAME
gk,4743,5,-LRB-,O
gk,4743,6,about,O
gk,4743,7,20,QUANTITY
gk,4743,8,-RRB-,O
gk,4744,0,3,QUANTITY
gk,4744,1,cups,UNIT
gk,4744,2,cooked,STATE
gk,4744,3,shredded,STATE
gk,4744,4,chicken,NAME
gk,4744,5,-LRB-,O
gk,4744,6,we,O
gk,4744,7,prefer,O
gk,4744,8,the,O
gk,4744,9,white,NAME
gk,4744,10,meat,NAME
gk,4744,11,-RRB-,O
gk,4745,0,2,QUANTITY
gk,4745,1,egg,NAME
gk,4745,2,yolks,NAME
gk,4745,3,-LRB-,O
gk,4745,4,and,O
gk,4745,5,classic,O
gk,4745,6,ingredients,O
gk,4745,7,-RRB-,O
gk,4746,0,2,QUANTITY
gk,4746,1,cups,UNIT
gk,4746,2,creamini,NAME
gk,4746,3,mushrooms,NAME
gk,4746,4,-LRB-,O
gk,4746,5,diced,STATE
gk,4746,6,-RRB-,O
gk,4747,0,4,QUANTITY
gk,4747,1,teaspoons,UNIT
gk,4747,2,dried,DF
gk,4747,3,thyme,NAME
gk,4747,4,-LRB-,O
gk,4747,5,Bedouins,O
gk,4747,6,use,O
gk,4747,7,the,O
gk,4747,8,desert,O
gk,4747,9,herbs,O
gk,4747,10,habuck,O
gk,4747,11,and,O
gk,4747,12,marmaraya,O
gk,4747,13,-RRB-,O
gk,4747,14,or,O
gk,4747,15,4,O
gk,4747,16,teaspoons,O
gk,4747,17,sage,O
gk,4747,18,-LRB-,O
gk,4747,19,Bedouins,O
gk,4747,20,use,O
gk,4747,21,the,O
gk,4747,22,desert,O
gk,4747,23,herbs,O
gk,4747,24,habuck,O
gk,4747,25,and,O
gk,4747,26,marmaraya,O
gk,4747,27,-RRB-,O
gk,4748,0,2,QUANTITY
gk,4748,1,large,SIZE
gk,4748,2,onions,NAME
gk,4748,3,-LRB-,O
gk,4748,4,grated,STATE
gk,4748,5,-RRB-,O
gk,4749,0,1 1/2,QUANTITY
gk,4749,1,cups,UNIT
gk,4749,2,cubed,STATE
gk,4749,3,",",O
gk,4749,4,peeled,STATE
gk,4749,5,rutabagas,NAME
gk,4750,0,4,QUANTITY
gk,4750,1,cups,UNIT
gk,4750,2,flour,NAME
gk,4750,3,",",O
gk,4750,4,sifted,STATE
gk,4751,0,3,QUANTITY
gk,4751,1,bunches,UNIT
gk,4751,2,green,NAME
gk,4751,3,onions,NAME
gk,4751,4,-LRB-,O
gk,4751,5,scallions,NAME
gk,4751,6,-RRB-,O
gk,4752,0,200,QUANTITY
gk,4752,1,g,UNIT
gk,4752,2,ladyfingers,NAME
gk,4752,3,-LRB-,O
gk,4752,4,savoiardi,O
gk,4752,5,-RRB-,O
gk,4753,0,2,QUANTITY
gk,4753,1,medium,SIZE
gk,4753,2,cucumbers,NAME
gk,4753,3,",",O
gk,4753,4,peeled,STATE
gk,4753,5,",",O
gk,4753,6,sliced,STATE
gk,4753,7,into,O
gk,4753,8,rounds,O
gk,4753,9,-LRB-,O
gk,4753,10,about,O
gk,4753,11,3,O
gk,4753,12,cups,O
gk,4753,13,-RRB-,O
gk,4754,0,1,QUANTITY
gk,4754,1,large,SIZE
gk,4754,2,vidalia,NAME
gk,4754,3,onion,NAME
gk,4754,4,",",O
gk,4754,5,sliced,STATE
gk,4755,0,1 1/2,QUANTITY
gk,4755,1,lbs,UNIT
gk,4755,2,ham,NAME
gk,4755,3,",",O
gk,4755,4,1/2-inch,O
gk,4755,5,dice,O
gk,4756,0,2,QUANTITY
gk,4756,1,garlic,NAME
gk,4756,2,cloves,UNIT
gk,4756,3,-LRB-,O
gk,4756,4,minced,STATE
gk,4756,5,-RRB-,O
gk,4757,0,1/4,QUANTITY
gk,4757,1,cup,UNIT
gk,4757,2,blueberries,NAME
gk,4757,3,-LRB-,O
gk,4757,4,frozen,TEMP
gk,4757,5,-RRB-,O
gk,4758,0,5,QUANTITY
gk,4758,1,ounces,UNIT
gk,4758,2,flounder,NAME
gk,4758,3,fillets,NAME
gk,4759,0,1,QUANTITY
gk,4759,1,can,UNIT
gk,4759,2,coconut,NAME
gk,4759,3,-LRB-,O
gk,4759,4,small,SIZE
gk,4759,5,",",O
gk,4759,6,do,O
gk,4759,7,not,O
gk,4759,8,know,O
gk,4759,9,how,O
gk,4759,10,many,O
gk,4759,11,ounces,O
gk,4759,12,.,O
gk,4759,13,This,O
gk,4759,14,is,O
gk,4759,15,all,NAME
gk,4759,16,that,O
gk,4759,17,the,O
gk,4759,18,recipe,O
gk,4759,19,gives,O
gk,4759,20,-RRB-,O
gk,4760,0,1/2,QUANTITY
gk,4760,1,lb,UNIT
gk,4760,2,black,NAME
gk,4760,3,olives,NAME
gk,4760,4,-LRB-,O
gk,4760,5,pitted,STATE
gk,4760,6,-RRB-,O
gk,4761,0,500,QUANTITY
gk,4761,1,g,UNIT
gk,4761,2,fresh,DF
gk,4761,3,beans,NAME
gk,4761,4,-LRB-,O
gk,4761,5,recipe,O
gk,4761,6,calls,O
gk,4761,7,for,O
gk,4761,8,green,NAME
gk,4761,9,but,O
gk,4761,10,butter,NAME
gk,4761,11,beans,NAME
gk,4761,12,are,O
gk,4761,13,fine,O
gk,4761,14,too,O
gk,4761,15,-RRB-,O
gk,4762,0,apple,NAME
gk,4762,1,",",O
gk,4762,2,slices,UNIT
gk,4762,3,-LRB-,O
gk,4762,4,optional,O
gk,4762,5,-RRB-,O
gk,4763,0,2,QUANTITY
gk,4763,1,ounces,UNIT
gk,4763,2,pecans,NAME
gk,4763,3,or,O
gk,4763,4,2,O
gk,4763,5,ounces,O
gk,4763,6,walnuts,O
gk,4763,7,",",O
gk,4763,8,roughly,O
gk,4763,9,chopped,STATE
gk,4764,0,5,QUANTITY
gk,4764,1,cups,UNIT
gk,4764,2,sliced,STATE
gk,4764,3,peaches,NAME
gk,4764,4,-LRB-,O
gk,4764,5,fresh,DF
gk,4764,6,or,O
gk,4764,7,frozen,TEMP
gk,4764,8,-RRB-,O
gk,4765,0,2,QUANTITY
gk,4765,1,cups,UNIT
gk,4765,2,walnuts,NAME
gk,4765,3,",",O
gk,4765,4,finely,O
gk,4765,5,ground,STATE
gk,4765,6,in,O
gk,4765,7,a,O
gk,4765,8,food,NAME
gk,4765,9,processor,O
gk,4766,0,3,QUANTITY
gk,4766,1,slices,UNIT
gk,4766,2,bacon,NAME
gk,4766,3,",",O
gk,4766,4,rinds,O
gk,4766,5,cut,STATE
gk,4766,6,into,O
gk,4766,7,strips,O
gk,4766,8,-LRB-,O
gk,4766,9,row,O
gk,4766,10,-RRB-,O
gk,4766,11,or,O
gk,4766,12,3,O
gk,4766,13,slices,O
gk,4766,14,ham,O
gk,4766,15,",",O
gk,4766,16,cut,STATE
gk,4766,17,into,O
gk,4766,18,strips,O
gk,4766,19,-LRB-,O
gk,4766,20,row,O
gk,4766,21,-RRB-,O
gk,4767,0,3,QUANTITY
gk,4767,1,cups,UNIT
gk,4767,2,beef,NAME
gk,4767,3,roast,NAME
gk,4767,4,",",O
gk,4767,5,cut,STATE
gk,4767,6,in,O
gk,4767,7,chunks,O
gk,4767,8,-LRB-,O
gk,4767,9,leftover,O
gk,4767,10,-RRB-,O
gk,4768,0,2,QUANTITY
gk,4768,1,tablespoons,UNIT
gk,4768,2,onions,NAME
gk,4768,3,",",O
gk,4768,4,chopped,STATE
gk,4769,0,1,QUANTITY
gk,4769,1,tablespoon,UNIT
gk,4769,2,Worcestershire,NAME
gk,4769,3,sauce,NAME
gk,4770,0,1,QUANTITY
gk,4770,1,pinch,UNIT
gk,4770,2,cayenne,NAME
gk,4770,3,pepper,NAME
gk,4770,4,-LRB-,O
gk,4770,5,optional,O
gk,4770,6,-RRB-,O
gk,4771,0,20,QUANTITY
gk,4771,1,Mandarin,NAME
gk,4771,2,pancakes,NAME
gk,4771,3,-LRB-,O
gk,4771,4,Moo-Shu,O
gk,4771,5,Shells,O
gk,4771,6,",",O
gk,4771,7,frozen,TEMP
gk,4771,8,-RRB-,O
gk,4772,0,1/2,QUANTITY
gk,4772,1,cup,UNIT
gk,4772,2,Dijon,NAME
gk,4772,3,mustard,NAME
gk,4773,0,1,QUANTITY
gk,4773,1,teaspoon,UNIT
gk,4773,2,Dijon,NAME
gk,4773,3,mustard,NAME
gk,4774,0,1/4,QUANTITY
gk,4774,1,-,O
gk,4774,2,1/2,O
gk,4774,3,teaspoon,UNIT
gk,4774,4,cayenne,NAME
gk,4774,5,pepper,NAME
gk,4774,6,-LRB-,O
gk,4774,7,caution,O
gk,4774,8,!,O
gk,4774,9,-RRB-,O
gk,4775,0,1,QUANTITY
gk,4775,1,cup,UNIT
gk,4775,2,salsa,NAME
gk,4775,3,-LRB-,O
gk,4775,4,I,O
gk,4775,5,like,O
gk,4775,6,medium,SIZE
gk,4775,7,-RRB-,O
gk,4776,0,1,QUANTITY
gk,4776,1,bunch,UNIT
gk,4776,2,arugula,NAME
gk,4777,0,1/8,QUANTITY
gk,4777,1,cayenne,NAME
gk,4777,2,pepper,NAME
gk,4778,0,100,QUANTITY
gk,4778,1,g,UNIT
gk,4778,2,camembert,NAME
gk,4778,3,cheese,NAME
gk,4779,0,1,QUANTITY
gk,4779,1,teaspoon,UNIT
gk,4779,2,Urad,NAME
gk,4779,3,Dal,NAME
gk,4780,0,1/2,QUANTITY
gk,4780,1,teaspoon,UNIT
gk,4780,2,Tabasco,NAME
gk,4780,3,sauce,NAME
gk,4781,0,1,QUANTITY
gk,4781,1,teaspoon,UNIT
gk,4781,2,cayenne,NAME
gk,4782,0,1,QUANTITY
gk,4782,1,teaspoon,UNIT
gk,4782,2,Worcestershire,NAME
gk,4782,3,sauce,NAME
gk,4783,0,1,QUANTITY
gk,4783,1,cup,UNIT
gk,4783,2,Urad,NAME
gk,4783,3,Dal,NAME
gk,4784,0,1/4,QUANTITY
gk,4784,1,teaspoon,UNIT
gk,4784,2,kabsa,O
gk,4784,3,spices,NAME
gk,4784,4,-LRB-,O
gk,4784,5,Saudi,O
gk,4784,6,Kabsa,O
gk,4784,7,Spice,O
gk,4784,8,Mix,O
gk,4784,9,-RRB-,O
gk,4785,0,1,QUANTITY
gk,4785,1,tablespoon,UNIT
gk,4785,2,Dijon,NAME
gk,4785,3,mustard,NAME
gk,4786,0,1,QUANTITY
gk,4786,1,package,UNIT
gk,4786,2,Philadelphia,NAME
gk,4786,3,Cream,NAME
gk,4786,4,Cheese,NAME
gk,4787,0,1,QUANTITY
gk,4787,1,cup,UNIT
gk,4787,2,Hellmann,NAME
gk,4787,3,'s,O
gk,4787,4,mayonnaise,NAME
gk,4788,0,500,QUANTITY
